id,pno,sku_id,item_sku_key,ad_channel,ad_report_mark,mark_type,mark_type_desc,mark_time,deleted,create_time,update_time,operator_name,operator_user_id
44542,WSK022486289N,null,WSK022486289N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44543,WSK016906767N,null,WSK016906767N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44544,WDR023485340N,null,WDR023485340N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44545,WDR022337671N,null,WDR022337671N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44546,WDR019352318N,null,WDR019352318N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44547,WDR016971490N,null,WDR016971490N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44548,USO023540733N,null,USO023540733N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44549,UPH023271865N,null,UPH023271865N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44550,UPA021497851N,null,UPA021497851N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44551,UBS023660945N,null,UBS023660945N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44552,UBS022882661N,null,UBS022882661N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44553,UBR023168845N,null,UBR023168845N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44554,TNE022644397N,null,TNE022644397N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44555,TIT022873416N,null,TIT022873416N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44556,THP022545193N,null,THP022545193N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44557,SWS023954859N,null,SWS023954859N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44558,SWS023835116N,null,SWS023835116N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44559,SWS022818563N,null,SWS022818563N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44560,SPS022973938N,null,SPS022973938N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44561,SMS023879078N,null,SMS023879078N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44562,SMS022882089N,null,SMS022882089N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44563,SMS022712820N,null,SMS022712820N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44564,SMS022296116N,null,SMS022296116N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44565,SMH023408667N,null,SMH023408667N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44566,PSP021425953N,null,PSP021425953N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44567,PDS022209991N,null,PDS022209991N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44568,PCS022458466N,null,PCS022458466N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44569,PAW017778800N,null,PAW017778800N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44570,OAL023173160N,null,OAL023173160N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44571,MTT023701556N,null,MTT023701556N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44572,MTT022630732N,null,MTT022630732N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44573,MTT016904993N,null,MTT016904993N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44574,MLJ017944563N,null,MLJ017944563N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44575,MJA017028171N,null,MJA017028171N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44576,MET023722271N,null,MET023722271N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44577,MEA023038652N,null,MEA023038652N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44578,MDJ022186352N,null,MDJ022186352N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44579,MCC021885172N,null,MCC021885172N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44580,HLR022517369N,null,HLR022517369N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44581,HCA021993831N,null,HCA021993831N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44582,HAP024329359N,null,HAP024329359N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44583,HAP022900063N,null,HAP022900063N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44584,ETB021743695N,null,ETB021743695N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44585,EMP023462460N,null,EMP023462460N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44586,EMP023280624N,null,EMP023280624N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44587,EMP016847728N,null,EMP016847728N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44588,EDA017067779N,null,EDA017067779N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44589,ECA022422711N,null,ECA022422711N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44590,ECA022420357N,null,ECA022420357N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44591,DSD019094669N,null,DSD019094669N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44592,DKT022272837N,null,DKT022272837N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44593,DHD021943274N,null,DHD021943274N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44594,DHC023071280N,null,DHC023071280N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44595,DHC022203876N,null,DHC022203876N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44596,CKA022295793N,null,CKA022295793N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44597,CCR023213581N,null,CCR023213581N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44598,CCR022900840N,null,CCR022900840N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44599,CBA023817159N,null,CBA023817159N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44600,CBA023047464N,null,CBA023047464N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44601,CBA021864677N,null,CBA021864677N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44602,BMI017908870N,null,BMI017908870N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44603,AHE022520749N,null,AHE022520749N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44604,ACP022012943N,null,ACP022012943N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44605,XXX024325263N,null,XXX024325263N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44606,XXX022868500N,null,XXX022868500N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44607,XXX022066025N,null,XXX022066025N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44608,XXX021715799N,null,XXX021715799N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44609,XXX021695300N,null,XXX021695300N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44610,XXX021664651N,null,XXX021664651N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44611,XXX021653151N,null,XXX021653151N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44612,WWT023041304N,null,WWT023041304N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44613,WWO024749189N,null,WWO024749189N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44614,WWL017799922N,null,WWL017799922N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44615,WWA024745695N,null,WWA024745695N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44616,WWA024743456N,null,WWA024743456N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44617,WWA023185203N,null,WWA023185203N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44618,WWA019918007N,null,WWA019918007N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44619,WDR023436849N,null,WDR023436849N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44620,WDR018400705N,null,WDR018400705N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44621,WDR017833401N,null,WDR017833401N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44622,WDR016938752N,null,WDR016938752N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44623,UVW022196592N,null,UVW022196592N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44624,UPA023724825N,null,UPA023724825N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44625,UPA023577183N,null,UPA023577183N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44626,UBR018164431N,null,UBR018164431N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44627,TFA021831945N,null,TFA021831945N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44628,TER022267495N,null,TER022267495N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44629,SYF020574405N,null,SYF020574405N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44630,SWW022447798N,null,SWW022447798N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44631,SWS022854607N,null,SWS022854607N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44632,SWS021774768N,null,SWS021774768N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44633,SSR023294518N,null,SSR023294518N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44634,SMC022603450N,null,SMC022603450N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44635,SMC017001237N,null,SMC017001237N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44636,SFS024323408N,null,SFS024323408N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44637,SFE022810389N,null,SFE022810389N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44638,SCB019318685N,null,SCB019318685N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44639,PSP021425526N,null,PSP021425526N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44640,PFD023040497N,null,PFD023040497N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44641,PFD022909335N,null,PFD022909335N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44642,PFD021891338N,null,PFD021891338N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44643,PDS021425715N,null,PDS021425715N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44644,PDA022737065N,null,PDA022737065N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44645,PBC022782343N,null,PBC022782343N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44646,OAL022066355N,null,OAL022066355N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44647,MTT022855464N,null,MTT022855464N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44648,MTT022830382N,null,MTT022830382N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44649,MTT022366890N,null,MTT022366890N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44650,MSU020765459N,null,MSU020765459N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44651,MJA023480191N,null,MJA023480191N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44652,MJA022226469N,null,MJA022226469N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44653,MFD022532924N,null,MFD022532924N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44654,HET022453874N,null,HET022453874N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44655,ESD021531069N,null,ESD021531069N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44656,EMP024138540N,null,EMP024138540N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44657,EMP022041764N,null,EMP022041764N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44658,EDP018113327N,null,EDP018113327N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44659,EDA022701541N,null,EDA022701541N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44660,EDA022503093N,null,EDA022503093N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44661,EDA022304198N,null,EDA022304198N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44662,EDA017680735N,null,EDA017680735N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44663,CSS024296633N,null,CSS024296633N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:03,2022-10-22 02:04:03,null,null
44664,CHH022245374N,null,CHH022245374N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44665,CCR022284191N,null,CCR022284191N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44666,CCR022283847N,null,CCR022283847N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44667,CCR021995258N,null,CCR021995258N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44668,CCR021507912N,null,CCR021507912N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44669,BBC023168858N,null,BBC023168858N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44670,AMA021926959N,null,AMA021926959N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44671,ACI018530568N,null,ACI018530568N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44672,ABA022867261N,null,ABA022867261N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44673,AAV022462826N,null,AAV022462826N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44674,XXX022783731N,null,XXX022783731N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44675,XXX021716933N,null,XXX021716933N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44676,WWL023030193N,null,WWL023030193N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44677,WWL022297762N,null,WWL022297762N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44678,WDR025225077N,null,WDR025225077N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44679,WDR025210602N,null,WDR025210602N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44680,WDR017768425N,null,WDR017768425N,facebook,bad-with-trans:tail,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44681,WDR016955511N,null,WDR016955511N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44682,UPH022504228N,null,UPH022504228N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44683,UPA022303149N,null,UPA022303149N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44684,UPA022300822N,null,UPA022300822N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44685,UBR017470784N,null,UBR017470784N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44686,THP022775513N,null,THP022775513N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44687,SYF022937191N,null,SYF022937191N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44688,SWS023281482N,null,SWS023281482N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44689,SWS023251965N,null,SWS023251965N,facebook,bad-with-trans:middle,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44690,SWS022880270N,null,SWS022880270N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44691,SWS022146591N,null,SWS022146591N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44692,SSR023440793N,null,SSR023440793N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44693,SSL021168244N,null,SSL021168244N,facebook,bad-with-trans:top,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44694,SSL020496040N,null,SSL020496040N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44695,SPS022916912N,null,SPS022916912N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44696,SPR022724118N,null,SPR022724118N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44697,SMS023174900N,null,SMS023174900N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44698,SMS019225387N,null,SMS019225387N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44699,SMC022750748N,null,SMC022750748N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44700,SMC021221969N,null,SMC021221969N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44701,SCB022563955N,null,SCB022563955N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44702,SBA022749914N,null,SBA022749914N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44703,PSP022789008N,null,PSP022789008N,facebook,bad-low-site-usage,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44704,PSP021425416N,null,PSP021425416N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44705,PBC023872885N,null,PBC023872885N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
44706,PAW022420355N,null,PAW022420355N,facebook,bad-no-trans,01,机器,2022-10-21 00:00:00,0,2022-10-22 02:04:04,2022-10-22 02:04:04,null,null
