id,pno,sku_id,item_sku_key,ad_channel,ad_report_mark,mark_type,mark_type_desc,mark_time,deleted,create_time,update_time,operator_name,operator_user_id
4747,CWA021448220N,null,CWA021448220N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4748,CNA023631041N,null,CNA023631041N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4749,CNA018559474N,null,CNA018559474N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4750,CGL016803234N,null,CGL016803234N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4751,CCR024269740N,null,CCR024269740N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4752,CCR022284191N,null,CCR022284191N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4753,CCR022099731N,null,CCR022099731N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4754,CCR021995258N,null,CCR021995258N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4755,CBW023241232N,null,CBW023241232N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4756,CBA022264015N,null,CBA022264015N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4757,CBA022137293N,null,CBA022137293N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4758,BNA022745425N,null,BNA022745425N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4759,BMI017908870N,null,BMI017908870N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4760,BBM017420910N,null,BBM017420910N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4761,AMA022451577N,null,AMA022451577N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4762,AMA021471795N,null,AMA021471795N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4763,ACS021769748N,null,ACS021769748N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4764,ACP022408441N,null,ACP022408441N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4765,ACP021796390N,null,ACP021796390N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4766,ACP021783922N,null,ACP021783922N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4767,ACI024175469N,null,ACI024175469N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4768,ACI018530568N,null,ACI018530568N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4769,ACE022457751N,null,ACE022457751N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4770,AAV022459799N,null,AAV022459799N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4771,XXX022465451N,null,XXX022465451N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4772,XXX021715829N,null,XXX021715829N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4773,XXX021707564N,null,XXX021707564N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4774,XXX021696275N,null,XXX021696275N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4775,WWS022162551N,null,WWS022162551N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4776,WWS021763458N,null,WWS021763458N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4777,WWL023103197N,null,WWL023103197N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4778,WWL021503527N,null,WWL021503527N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4779,WWJ021503153N,null,WWJ021503153N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4780,WWH017018523N,null,WWH017018523N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4781,WWC021785319N,null,WWC021785319N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4782,WWC020145072N,null,WWC020145072N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4783,WWB023452599N,null,WWB023452599N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4784,WWA023248515N,null,WWA023248515N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4785,WSS021888658N,null,WSS021888658N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4786,WSK022067357N,null,WSK022067357N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4787,WSK016906767N,null,WSK016906767N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4788,WMA021809721N,null,WMA021809721N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4789,WFC022101834N,null,WFC022101834N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4790,WDR023869995N,null,WDR023869995N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4791,WDR022507153N,null,WDR022507153N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4792,WDR022068508N,null,WDR022068508N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4793,WDR022068329N,null,WDR022068329N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4794,WDR020524154N,null,WDR020524154N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4795,WDR020479521N,null,WDR020479521N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4796,WDR017768425N,null,WDR017768425N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4797,WDR016971490N,null,WDR016971490N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4798,WDR016971396N,null,WDR016971396N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4799,UPA016916300N,null,UPA016916300N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4800,UEU016938677N,null,UEU016938677N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4801,UBS022882661N,null,UBS022882661N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4802,UBR022553489N,null,UBR022553489N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4803,UBR022546404N,null,UBR022546404N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4804,UBR021812579N,null,UBR021812579N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4805,UBR016929316N,null,UBR016929316N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4806,TMT022175310N,null,TMT022175310N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4807,THP022324648N,null,THP022324648N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4808,TET022464069N,null,TET022464069N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4809,TET022253646N,null,TET022253646N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4810,TEL018168195N,null,TEL018168195N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4811,SYF022114928N,null,SYF022114928N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4812,SYF020574405N,null,SYF020574405N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4813,SWS023828739N,null,SWS023828739N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4814,SWS022938888N,null,SWS022938888N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4815,SWS022790126N,null,SWS022790126N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4816,SWS022697781N,null,SWS022697781N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4817,SWS022331108N,null,SWS022331108N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4818,SWS022014587N,null,SWS022014587N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4819,SWS018968261N,null,SWS018968261N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4820,SSU022450449N,null,SSU022450449N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4821,SSR024166416N,null,SSR024166416N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4822,SSL021287925N,null,SSL021287925N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4823,SPR024260038N,null,SPR024260038N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4824,SMS023879078N,null,SMS023879078N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4825,SMS023373488N,null,SMS023373488N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4826,SMS022529448N,null,SMS022529448N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4827,SMS022090167N,null,SMS022090167N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4828,SMS022041041N,null,SMS022041041N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4829,SMS018859959N,null,SMS018859959N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4830,SMS017000738N,null,SMS017000738N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4831,SMC022796249N,null,SMC022796249N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4832,SFT022705817N,null,SFT022705817N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4833,SFS022756098N,null,SFS022756098N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4834,SFS022749445N,null,SFS022749445N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4835,SFS022681775N,null,SFS022681775N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4836,SFS022447894N,null,SFS022447894N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4837,SFE022810389N,null,SFE022810389N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4838,SCS023006064N,null,SCS023006064N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4839,SBA022749914N,null,SBA022749914N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4840,PSP021425526N,null,PSP021425526N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4841,POC023178357N,null,POC023178357N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4842,PDS021407951N,null,PDS021407951N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4843,PAW017778800N,null,PAW017778800N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4844,MTT024207352N,null,MTT024207352N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4845,MTT023703515N,null,MTT023703515N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4846,MTT022267008N,null,MTT022267008N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4847,MTT021242667N,null,MTT021242667N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4848,MSW017720144N,null,MSW017720144N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4849,MSH021503748N,null,MSH021503748N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4850,MJE016927909N,null,MJE016927909N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4851,MJA023317452N,null,MJA023317452N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4852,MJA022216423N,null,MJA022216423N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4853,MET023281851N,null,MET023281851N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4854,MEC022249792N,null,MEC022249792N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4855,LOL022532858N,null,LOL022532858N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4856,LOL022466282N,null,LOL022466282N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4857,LLI022305386N,null,LLI022305386N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4858,LLI021786078N,null,LLI021786078N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4859,HPA022459428N,null,HPA022459428N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4860,HMS021881375N,null,HMS021881375N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4861,HFH021850342N,null,HFH021850342N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4862,HET022463062N,null,HET022463062N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4863,HET022453874N,null,HET022453874N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4864,HCM021412130N,null,HCM021412130N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4865,HCA022613472N,null,HCA022613472N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4866,HAV022769499N,null,HAV022769499N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4867,HAP022900063N,null,HAP022900063N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4868,ETB021743695N,null,ETB021743695N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4869,ESD021531069N,null,ESD021531069N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4870,EMP023707866N,null,EMP023707866N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4871,EMP022912713N,null,EMP022912713N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4872,EMP020675962N,null,EMP020675962N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4873,EMP019686207N,null,EMP019686207N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4874,EDP024223463N,null,EDP024223463N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4875,EDP018792038N,null,EDP018792038N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4876,EDA022531414N,null,EDA022531414N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4877,EDA022503616N,null,EDA022503616N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4878,EDA022498247N,null,EDA022498247N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4879,EDA022303738N,null,EDA022303738N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4880,EDA016766208N,null,EDA016766208N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4881,DPO024346758N,null,DPO024346758N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4882,DKF023537645N,null,DKF023537645N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4883,DKF022314228N,null,DKF022314228N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4884,DHD022459285N,null,DHD022459285N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4885,DHD016939849N,null,DHD016939849N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4886,DHC021919847N,null,DHC021919847N,facebook,bad-with-trans:top,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4887,CNA024153883N,null,CNA024153883N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4888,CNA022765240N,null,CNA022765240N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4889,CNA022667710N,null,CNA022667710N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4890,CNA022391854N,null,CNA022391854N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4891,CNA022038325N,null,CNA022038325N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4892,CKA018546142N,null,CKA018546142N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4893,CHK022864895N,null,CHK022864895N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4894,CHK016856228N,null,CHK016856228N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4895,CHI019856667N,null,CHI019856667N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4896,CHH018568692N,null,CHH018568692N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4897,CHA022147510N,null,CHA022147510N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4898,CCR024299906N,null,CCR024299906N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4899,CCR023295179N,null,CCR023295179N,facebook,bad-low-site-usage,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4900,CCR022146615N,null,CCR022146615N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4901,CCR016968358N,null,CCR016968358N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4902,CBG021728336N,null,CBG021728336N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4903,BNA022739475N,null,BNA022739475N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4904,BMO018035296N,null,BMO018035296N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4905,BML022454480N,null,BML022454480N,facebook,bad-with-trans:middle,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4906,BIC021273345N,null,BIC021273345N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4907,BFB022447559N,null,BFB022447559N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4908,BFB022445216N,null,BFB022445216N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4909,BFB016909976N,null,BFB016909976N,facebook,bad-with-trans:tail,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4910,BBS022046650N,null,BBS022046650N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
4911,BBL022306289N,null,BBL022306289N,facebook,bad-no-trans,01,机器,2022-10-02 00:00:00,0,2022-10-03 02:54:25,2022-10-03 02:54:25,null,null
