id,pno,sku_id,item_sku_key,ad_channel,ad_report_mark,mark_type,mark_type_desc,mark_time,deleted,create_time,update_time,operator_name,operator_user_id
36099,SWS022053028N,null,SWS022053028N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36100,SWS021971873N,null,SWS021971873N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36101,SWS021936174N,null,SWS021936174N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36102,SWS021647255N,null,SWS021647255N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36103,SWS020495918N,null,SWS020495918N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36104,SWS018968261N,null,SWS018968261N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36105,SSR024567715N,null,SSR024567715N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36106,SSR024300395N,null,SSR024300395N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36107,SSR024166416N,null,SSR024166416N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36108,SSL021504121N,null,SSL021504121N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36109,SRF022888770N,null,SRF022888770N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36110,SPS023682567N,null,SPS023682567N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36111,SPR024260038N,null,SPR024260038N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36112,SPR023581660N,null,SPR023581660N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36113,SPR022377427N,null,SPR022377427N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36114,SMS022772888N,null,SMS022772888N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36115,SMS022739443N,null,SMS022739443N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36116,SMS022529448N,null,SMS022529448N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36117,SMS022259382N,null,SMS022259382N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36118,SMS022159582N,null,SMS022159582N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36119,SMS022042380N,null,SMS022042380N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36120,SMS021915540N,null,SMS021915540N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36121,SMS019299796N,null,SMS019299796N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36122,SMS018859959N,null,SMS018859959N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36123,SMS017647292N,null,SMS017647292N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36124,SMH023408667N,null,SMH023408667N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36125,SMC018324437N,null,SMC018324437N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36126,SGS022645574N,null,SGS022645574N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36127,SFS022447699N,null,SFS022447699N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36128,SFS019059106N,null,SFS019059106N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36129,SFE022782474N,null,SFE022782474N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36130,SCB023621063N,null,SCB023621063N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36131,SBA022749914N,null,SBA022749914N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36132,PWI017826385N,null,PWI017826385N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36133,PGM022458915N,null,PGM022458915N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36134,PFD021912589N,null,PFD021912589N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36135,PDS023203121N,null,PDS023203121N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36136,PBC022782343N,null,PBC022782343N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36137,OPP018197418N,null,OPP018197418N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36138,OCU023643934N,null,OCU023643934N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36139,MWB022215108N,null,MWB022215108N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36140,MWB021970195N,null,MWB021970195N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36141,MWB016825426N,null,MWB016825426N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36142,MTT023701556N,null,MTT023701556N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36143,MTT020918652N,null,MTT020918652N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36144,MSU022278662N,null,MSU022278662N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36145,MSH022125032N,null,MSH022125032N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36146,MSH021960253N,null,MSH021960253N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36147,MOV022124290N,null,MOV022124290N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36148,MOV022105942N,null,MOV022105942N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36149,MJE021774567N,null,MJE021774567N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36150,MJE016927909N,null,MJE016927909N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36151,MJA023240729N,null,MJA023240729N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36152,MJA022036948N,null,MJA022036948N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36153,MJA017035369N,null,MJA017035369N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36154,MJA017016447N,null,MJA017016447N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36155,MET023281851N,null,MET023281851N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36156,MDJ023126109N,null,MDJ023126109N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36157,MCC022323769N,null,MCC022323769N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36158,MCC022203169N,null,MCC022203169N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36159,MCC021732743N,null,MCC021732743N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36160,MBW021836839N,null,MBW021836839N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36161,MBS021375245N,null,MBS021375245N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36162,LLI022305386N,null,LLI022305386N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36163,LLI022287703N,null,LLI022287703N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36164,HSF022407778N,null,HSF022407778N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36165,HCM021412123N,null,HCM021412123N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36166,HCA022602693N,null,HCA022602693N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36167,HCA021504387N,null,HCA021504387N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36168,HAP022317014N,null,HAP022317014N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36169,HAP022209793N,null,HAP022209793N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36170,HAP019309204N,null,HAP019309204N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36171,ESD022649446N,null,ESD022649446N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36172,ESD021264770N,null,ESD021264770N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36173,EMP023378123N,null,EMP023378123N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36174,EMP023280624N,null,EMP023280624N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36175,EMP022823504N,null,EMP022823504N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36176,EMP020502965N,null,EMP020502965N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36177,EDP024223463N,null,EDP024223463N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36178,EDA024306293N,null,EDA024306293N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36179,EDA023657216N,null,EDA023657216N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36180,EDA022701541N,null,EDA022701541N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36181,EDA022526729N,null,EDA022526729N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36182,EDA022498247N,null,EDA022498247N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36183,EDA019284807N,null,EDA019284807N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36184,EDA017680735N,null,EDA017680735N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36185,ECP022199719N,null,ECP022199719N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36186,ECO022238550N,null,ECO022238550N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36187,ECA022486740N,null,ECA022486740N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36188,ECA022420357N,null,ECA022420357N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36189,DTA022132680N,null,DTA022132680N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36190,DTA020137685N,null,DTA020137685N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36191,DSD022898383N,null,DSD022898383N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36192,DSD021972268N,null,DSD021972268N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36193,DKT022874354N,null,DKT022874354N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36194,DKT022561506N,null,DKT022561506N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36195,DKF022507089N,null,DKF022507089N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36196,DCL020676062N,null,DCL020676062N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36197,DBT021922523N,null,DBT021922523N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36198,CWA023869167N,null,CWA023869167N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36199,CWA016919323N,null,CWA016919323N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36200,CMC019137540N,null,CMC019137540N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36201,CKA022295793N,null,CKA022295793N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36202,CDL020928059N,null,CDL020928059N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36203,CCR022099731N,null,CCR022099731N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36204,CCR021523962N,null,CCR021523962N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36205,CCR021507912N,null,CCR021507912N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36206,CBA017631931N,null,CBA017631931N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36207,BNA022745425N,null,BNA022745425N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36208,BFB022479298N,null,BFB022479298N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36209,BFB022447559N,null,BFB022447559N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36210,BFB022130023N,null,BFB022130023N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36211,BBS022046650N,null,BBS022046650N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36212,BBS020447393N,null,BBS020447393N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36213,BBL022887083N,null,BBL022887083N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36214,BBC023168858N,null,BBC023168858N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36215,ASC018755702N,null,ASC018755702N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36216,AMA017915913N,null,AMA017915913N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36217,AHE022520749N,null,AHE022520749N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36218,AHE022517099N,null,AHE022517099N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36219,ACP021796390N,null,ACP021796390N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36220,AAV022501192N,null,AAV022501192N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36221,XXX022771077N,null,XXX022771077N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36222,XXX022515703N,null,XXX022515703N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36223,XXX021695300N,null,XXX021695300N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36224,XXX021678349N,null,XXX021678349N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36225,XXX021677825N,null,XXX021677825N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36226,XXX021664295N,null,XXX021664295N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36227,XXX021662732N,null,XXX021662732N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36228,XXX021652775N,null,XXX021652775N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36229,WWO022646359N,null,WWO022646359N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36230,WWL023103197N,null,WWL023103197N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36231,WWL021980423N,null,WWL021980423N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36232,WWJ023562700N,null,WWJ023562700N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36233,WWB024190686N,null,WWB024190686N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36234,WWA016974527N,null,WWA016974527N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36235,WSK016902909N,null,WSK016902909N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36236,WLS022452229N,null,WLS022452229N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36237,WDR022756251N,null,WDR022756251N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36238,WDR022753504N,null,WDR022753504N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36239,WDR022548606N,null,WDR022548606N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36240,WDR021630542N,null,WDR021630542N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36241,WDR021273355N,null,WDR021273355N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36242,WDR020986573N,null,WDR020986573N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36243,WDR019287715N,null,WDR019287715N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36244,WDR016971490N,null,WDR016971490N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36245,WDR016953157N,null,WDR016953157N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36246,WCS017477556N,null,WCS017477556N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36247,WCL022190975N,null,WCL022190975N,facebook,bad-with-trans:tail,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36248,WBL022302904N,null,WBL022302904N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36249,USO023905980N,null,USO023905980N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36250,UPA022895063N,null,UPA022895063N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36251,UBS023660945N,null,UBS023660945N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36252,UBR022907893N,null,UBR022907893N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36253,UBR021895946N,null,UBR021895946N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36254,UBR021812579N,null,UBR021812579N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36255,UBR017457561N,null,UBR017457561N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36256,UBR016922370N,null,UBR016922370N,facebook,bad-with-trans:middle,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36257,TSL022897845N,null,TSL022897845N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36258,TSL022748801N,null,TSL022748801N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36259,TOT022529481N,null,TOT022529481N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36260,TNE022645126N,null,TNE022645126N,facebook,bad-low-site-usage,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36261,TIT023268406N,null,TIT023268406N,facebook,bad-no-trans,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
36262,TIT022873416N,null,TIT022873416N,facebook,bad-with-trans:top,01,机器,2022-10-06 00:00:00,0,2022-10-07 01:38:57,2022-10-07 01:38:57,null,null
