id,pno,sku_id,item_sku_key,item_pic,ad_channel,ad_report_mark,mark_type,mark_type_desc,handle_status,handle_status_desc,mark_time,latest_seven_cost,total_users,total_purchase,total_cost,total_exist_days,deleted,create_time,update_time,operator_name,operator_user_id,total_gmv,total_impression,imp_per_purchase,avg_daily_impression,impressions_per_add_cart,impressions_per_detail_view,latest_seven_impression,latest_seven_gmv,latest_seven_purchase,status,availability,forbid_handle_time
2905,MJA023480191N,null,MJA023480191N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/06/38-t-2b9aa475-c867-45d0-85cb-a76ec4a78651.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.85,519,0,84.83,52,0,2022-10-03 02:54:09,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2906,MJA022753128N,null,MJA022753128N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/28/66aaf8d4-0b6a-410a-8955-0b0c59d98025.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,11.95,28,0,44.36,70,0,2022-10-03 02:54:09,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3020,SFS019059106N,null,SFS019059106N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/282515ef-0f66-4245-87a6-43af0f058e9e.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,21.7,826,11,325.71,90,0,2022-10-03 02:54:09,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3126,WWJ023562700N,null,WWJ023562700N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/08/26-t-5fa23df0-953d-48ed-b71a-de475ccd5ad3.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-09 00:00:00,138.97,1716,0,165.28,19,0,2022-10-03 02:54:09,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3133,WDR022984781N,null,WDR022984781N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/24/35-t-df1a200a-f1c6-422d-a26b-6b51b2d12b23.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-09 00:00:00,74.76,74,0,117.21,25,0,2022-10-03 02:54:09,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3241,CCR022945001N,null,CCR022945001N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/23/51-t-afbf928c-1886-4e2c-ad23-cf8a41883ffb.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,92,0,592.51,21,0,2022-10-03 02:54:09,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3257,XXX022850800N,null,XXX022850800N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/20/d3a28d04-f1c9-4f2e-9584-b4341a83e0cf.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,610.33,1118,9,1445.54,88,0,2022-10-03 02:54:09,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3269,WWK021952730N,null,WWK021952730N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/7bce9d89-78fa-491c-a435-4eacdb4c8005.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,155.19,2849,23,1277.36,92,0,2022-10-03 02:54:09,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3283,WDR020504759N,null,WDR020504759N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/a92b5fc5-190c-4b40-b90b-6245819a11a0.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-06 00:00:00,54.57,1437,5,272.34,80,0,2022-10-03 02:54:09,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3319,SMS019299796N,null,SMS019299796N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/62f1dc2b-df24-477f-8a10-3c11157a2e19.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,31.13,1181,6,342.87,85,0,2022-10-03 02:54:09,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3341,MSU022274969N,null,MSU022274969N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/c45e418b-99aa-410f-9952-446f5783ac17.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,55.97,764,5,914.97,92,0,2022-10-03 02:54:09,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3344,MSH022454824N,null,MSH022454824N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/22/d151fd20-2fd1-4afe-a650-cee152d405ed.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-11-05 00:00:00,0.81,41,0,18.33,111,0,2022-10-03 02:54:09,2022-11-06 01:37:11,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3366,EMP023622427N,null,EMP023622427N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/11/14-t-812a867d-15b7-40cf-ad12-61de90d6961e.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,6.13,59,0,20.76,35,0,2022-10-03 02:54:09,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3402,ACP022408441N,null,ACP022408441N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/12/55d6426f-7cc9-40ca-a621-0b45a955d8e6.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,59.8,71,0,192.44,56,0,2022-10-03 02:54:09,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3426,WMA021809721N,null,WMA021809721N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/afac57bb-cc63-4cbb-aa7d-4e5cfb8f2100.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,33.03,486,5,704.55,85,0,2022-10-03 02:54:09,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3517,EDA022303738N,null,EDA022303738N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/30/03974427-8cbf-4458-9872-bb350b95ec81.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.06,64,0,11.68,107,0,2022-10-03 02:54:09,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3525,CNA024153883N,null,CNA024153883N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/11/52-t-48a1b629-c00e-4a0b-bdaf-a775a456c17c.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.01,582,0,72.99,32,0,2022-10-03 02:54:09,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3691,DFS024157249N,null,DFS024157249N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/09/29-t-2fbca8b6-b3c8-43cb-8be1-a6a2b14c6727.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,23,0,5.05,66,0,2022-10-03 02:54:09,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3834,EMP023378123N,null,EMP023378123N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/04/15-t-8d40dc2f-cf82-44f2-a368-b881b1d8c6c1.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.00,31,0,15.11,23,0,2022-10-03 02:54:09,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3857,DCL022679616N,null,DCL022679616N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/d607702a-5c79-49b7-abaf-e9f28cf9165f.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-24 00:00:00,1.6,62,0,5.04,94,0,2022-10-03 02:54:09,2022-10-25 02:05:03,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3890,WWT024755923N,null,WWT024755923N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/09/19/0-t-db6b45df-75aa-45c8-8bef-fcfe5fa18cab.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-04 00:00:00,39.89,206,0,39.89,5,0,2022-10-03 02:54:09,2022-10-19 07:14:46,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3964,MEU023435022N,null,MEU023435022N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/05/13-t-95da6776-d415-4928-90fb-0f241d5857cc.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-03 00:00:00,36.3,161,0,79.29,31,0,2022-10-03 02:54:09,2022-10-10 05:57:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3985,HAP023171211N,null,HAP023171211N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/29/27-t-4695a87c-6be7-4fd4-a997-1e5961a2855f.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,45.1,59,0,136.9,35,0,2022-10-03 02:54:09,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3992,EMP023430060N,null,EMP023430060N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/06/48-t-f34df2d7-1f54-4c23-9612-d2fa0c1aecdd.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-05 00:00:00,416.32,19,0,419.38,20,0,2022-10-03 02:54:09,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4089,SMC022790284N,null,SMC022790284N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/04/20/a0318874-fe8e-4fe6-9d99-58b926181b68.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.43,370,0,25.51,113,0,2022-10-03 02:54:09,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4096,SCB023826146N,null,SCB023826146N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/21/28-t-82b0918f-5aff-467c-ab1d-3180a2b0f73f.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.00,38,0,15.08,25,0,2022-10-03 02:54:09,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4170,CMC023157503N,null,CMC023157503N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/28/60-t-b76145ce-0495-43f6-86d5-34f26b22b2ee.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-07 00:00:00,305.01,671,0,316.85,18,0,2022-10-03 02:54:09,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4177,CCR023818918N,null,CCR023818918N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/22/12-t-2963f963-39e2-406e-bd85-52eb7657e44b.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.03,20,0,3.5,52,0,2022-10-03 02:54:09,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4183,BNA022915523N,null,BNA022915523N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/23/13-t-76582aef-6785-4997-98d2-ed0b25152e27.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,0.62,2170,14,1189.64,97,0,2022-10-03 02:54:09,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4192,ACP022451044N,null,ACP022451044N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/21/17ca712b-1d5a-45c7-8915-821ac9567fa3.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.34,15,0,5.82,92,0,2022-10-03 02:54:09,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4353,MSH021965100N,null,MSH021965100N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/75748746-51a7-4802-a314-2027c2d46082.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-09 00:00:00,27.53,415,5,261.59,82,0,2022-10-08 01:45:30,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4360,MET022796069N,null,MET022796069N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/29/39-t-88996c13-430e-4d27-83d9-7b33d587461e.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,302.47,1904,23,1270.05,76,0,2022-10-08 01:45:30,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4373,HCA023972390N,null,HCA023972390N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/04/19-t-69193b44-f444-4389-b3d6-cc1bbee8b56a.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,23.81,102,0,51.88,28,0,2022-10-08 01:45:30,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4383,EMA024554517N,null,EMA024554517N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/09/19/37-t-d34ed466-025e-427b-a799-78677b019407.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-16 00:00:00,3.02,48,0,67.34,17,0,2022-10-08 01:45:30,2022-10-17 02:08:11,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4416,BVA022917306N,null,BVA022917306N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/23/5-t-8ce8c23d-2c26-46b6-99d3-af85ad3e97c0.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.08,170,0,78.08,102,0,2022-10-08 01:45:30,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4521,MEZ016188118N,null,MEZ016188118N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/32bd0bb7-d994-4dd8-b73d-deb269d690c7.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,447.29,601,9,953.21,55,0,2022-10-08 01:45:30,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4753,DSD016910349N,null,DSD016910349N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/97332daf-6718-437c-9d83-60b30b9c25e5.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.02,18,0,2.86,92,0,2022-10-08 01:45:30,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4757,DKF022013544N,null,DKF022013544N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/0a0cf178-e7c7-4571-b4aa-a6552527ffe2.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,26.76,277,0,76.82,92,0,2022-10-08 01:45:30,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4825,TET022674702N,null,TET022674702N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/14/030e14a2-f034-4477-94e4-9d9b1d910ef1.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,1.68,64,0,30.19,92,0,2022-10-08 01:45:30,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4858,SMS017627994N,null,SMS017627994N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/90685e49-9ca2-43f6-b239-81d8f16a09a0.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-09 00:00:00,61.67,403,6,292.24,84,0,2022-10-08 01:45:30,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4876,PAW016787336N,null,PAW016787336N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/bd114258-2238-497d-a751-c523c399c448.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.13,13,0,2.13,92,0,2022-10-08 01:45:30,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4919,HAP022310971N,null,HAP022310971N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/5bd9cb6a-51af-4688-a297-0d2f4b13b328.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,218.01,975,6,1261.58,92,0,2022-10-08 01:45:30,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4921,ETB016956290N,null,ETB016956290N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/90fe6cd5-d48f-4497-be4d-367de9fd98f4.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,0.40,21,0,4.62,80,0,2022-10-08 01:45:30,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4962,CHK016848409N,null,CHK016848409N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/d0c2e4e2-a265-495f-87b3-ca439473443d.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-09 00:00:00,72.25,744,6,376.96,83,0,2022-10-08 01:45:30,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5081,MWB023218055N,null,MWB023218055N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/30/38-t-27706f8a-5a39-4259-b10f-7daff87fda09.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-09 00:00:00,304.45,694,7,328.84,27,0,2022-10-08 01:45:30,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5136,DKF020999348N,null,DKF020999348N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/4d4d7819-4cb6-4846-8969-31bcb6075851.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-09 00:00:00,4.06,119,0,22.57,84,0,2022-10-08 01:45:30,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5235,SWS022003112N,null,SWS022003112N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/22e0d572-c712-4bf3-9dc0-ca04b7813159.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,1588.25,3804,43,2116.33,90,0,2022-10-08 01:45:30,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5265,SCB023068201N,null,SCB023068201N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/26/5-t-0cd1c40d-65fb-4114-b462-c527108b0795.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,14.31,74,0,67.63,35,0,2022-10-08 01:45:30,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5278,PCS019173796N,null,PCS019173796N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/d0ac55da-234a-4e04-9162-24ff4a346dce.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.82,54,0,18.44,92,0,2022-10-08 01:45:30,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5303,MBW024116365N,null,MBW024116365N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/06/11-t-c9a55113-4b24-49e2-96c9-38122ffb58a0.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,410.52,1438,15,1132.4,32,0,2022-10-08 01:45:30,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5371,ASC018829946N,null,ASC018829946N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/e48fbdb1-9d6a-4384-9ed9-56d19b44ecb8.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,0.20,4,0,2.85,85,0,2022-10-08 01:45:30,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5475,MSU022902115N,null,MSU022902115N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/21/30-t-b057ac3c-12f9-4514-8d34-16dff3da77e1.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-11-10 00:00:00,0.05,23,0,3.95,112,0,2022-10-08 01:45:30,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5514,EMP022912531N,null,EMP022912531N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/23/24-t-b0a53bc8-61b7-4c91-828c-1c994341d4d1.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.44,6,0,5.53,76,0,2022-10-08 01:45:30,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5544,CNA016920117N,null,CNA016920117N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/ee7a143d-110e-4dbc-bf09-4f799d5125f7.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-13 00:00:00,103.83,1205,18,663.37,88,0,2022-10-08 01:45:30,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5711,CKA023705473N,null,CKA023705473N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/20/4-t-7610723b-c0d1-460f-83ce-b9401fe4c54f.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-09 00:00:00,290.26,794,7,292.21,13,0,2022-10-08 01:45:30,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5733,ABA022489112N,null,ABA022489112N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/10/2083088f-9cac-4308-b298-7b0c69997ec4.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,7.72,145,0,44.16,92,0,2022-10-08 01:45:30,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5750,SWS021770643N,null,SWS021770643N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/0430d24f-5c18-41ac-942a-db3d31b23bb6.jpg,facebook,bad-with-trans:top,01,机器,02,未处理,2022-10-17 00:00:00,346.27,32366,261,9545.3,90,0,2022-10-09 02:04:00,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5785,CHH017083227N,null,CHH017083227N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/8bce6c43-2dc4-4b49-97cb-245c10331094.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-09 00:00:00,37.42,323,8,99.08,72,0,2022-10-09 02:04:00,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5847,SWS020804706N,null,SWS020804706N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/8997c837-6592-4058-b520-a05576b529b3.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-09 00:00:00,198.46,565,5,266.69,62,0,2022-10-09 02:04:00,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5967,ACI022866536N,null,ACI022866536N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/27/ccedebfd-0469-430a-9f2e-d523d4054df7.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,1.24,351,8,131.35,85,0,2022-10-09 02:04:00,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6150,XXX022909622N,null,XXX022909622N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/21/24-t-ea05b836-7f19-4e7d-860f-72c7528e6712.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.14,23,0,5.17,92,0,2022-10-09 02:04:00,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6288,DUN023274812N,null,DUN023274812N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/01/27-t-2960a4ff-1a2e-4359-a547-f5956379fc43.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,3.55,18,0,33.8,33,0,2022-10-09 02:04:00,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6329,ACE022895493N,null,ACE022895493N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/16/58-t-d2d19030-6e23-45b0-93f5-a63fcc54d25c.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,23.48,39,0,92.82,90,0,2022-10-09 02:04:00,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6427,MTT016939009N,null,MTT016939009N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/32bf671d-4b39-48be-8e2b-b8164ac08250.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,52.31,926,19,931.85,87,0,2022-10-09 02:04:00,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6501,CSS024595532N,null,CSS024595532N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/09/16/41-t-6568e757-ca44-4196-aa37-1d3cf1ab42db.jpg,facebook,bad-with-trans:top,01,机器,02,未处理,2022-10-10 00:00:00,576.24,1692,43,1321.92,19,0,2022-10-09 02:04:00,2022-10-11 02:58:24,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6562,WDR023696374N,null,WDR023696374N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/08/3f1358fd-3885-4d43-a7f9-b53c0ad078d4.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,1.82,1446,15,344.55,86,0,2022-10-09 02:04:00,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6616,SCS022200423N,null,SCS022200423N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/061b0146-5548-4853-b0f6-3d001a789864.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,399.2,3041,27,1271.75,88,0,2022-10-09 02:04:00,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6618,SCL023580961N,null,SCL023580961N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/10/57-t-4cc2c798-af4d-459e-be9d-d616ae2193ef.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,2.97,22,0,18.16,35,0,2022-10-09 02:04:00,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
