id,pno,sku_id,item_sku_key,ad_channel,merchant_business_id,catalog_feed_id,catalog_feed_name,handle_status,handle_status_desc,deleted,create_time,update_time,operator_name,operator_user_id
30823,UBR019624788N,null,UBR019624788N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null
30824,XXX021651460N,null,XXX021651460N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null
30825,HCA017896588N,null,HCA017896588N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null
30826,DHC016932918N,null,DHC016932918N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-10 07:44:54,2022-10-10 07:44:54,null,null
30828,DSD022856462N,null,DSD022856462N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30829,ECA022422711N,null,ECA022422711N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30830,OAL023708935N,null,OAL023708935N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30831,MSH022001351N,null,MSH022001351N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30832,MTT023556946N,null,MTT023556946N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30833,MEA022833298N,null,MEA022833298N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30834,MBE022166241N,null,MBE022166241N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30835,LOL021523437N,null,LOL021523437N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30836,HET022487057N,null,HET022487057N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30837,HCU022478990N,null,HCU022478990N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30838,MSB002190931N,null,MSB002190931N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30839,EMP022406564N,null,EMP022406564N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30840,EDA022749871N,null,EDA022749871N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30841,EDA022304198N,null,EDA022304198N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30842,EDA022303843N,null,EDA022303843N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30843,EDA022303307N,null,EDA022303307N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30844,EDA017069750N,null,EDA017069750N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30845,ECP022457230N,null,ECP022457230N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30846,ECP022200038N,null,ECP022200038N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30847,DSD020519599N,null,DSD020519599N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:30:14,2022-10-17 02:30:14,null,null
30852,DBT021922523N,null,DBT021922523N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:54:13,2022-10-17 02:54:13,null,null
30854,WLS022665288N,null,WLS022665288N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:54:13,2022-10-17 02:54:13,null,null
30856,CCR024345398N,null,CCR024345398N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-17 02:54:13,2022-10-17 02:54:13,null,null
30857,WWL022059620N,null,WWL022059620N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30858,WWJ021621023N,null,WWJ021621023N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30859,XXX021679112N,null,XXX021679112N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30860,XXX022668876N,null,XXX022668876N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30861,AMA022451577N,null,AMA022451577N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30862,BBS022046650N,null,BBS022046650N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30863,THP021077262N,null,THP021077262N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30864,SYF017845165N,null,SYF017845165N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30865,SWS022004555N,null,SWS022004555N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30866,SWS021072594N,null,SWS021072594N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30867,BBS021499426N,null,BBS021499426N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30868,SFE022448445N,null,SFE022448445N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30869,UBR023492833N,null,UBR023492833N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30870,SCS022134007N,null,SCS022134007N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30871,PFD024031689N,null,PFD024031689N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30872,PDS023166383N,null,PDS023166383N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30873,PDS022209991N,null,PDS022209991N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30874,PDS022171872N,null,PDS022171872N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30875,PAW022420355N,null,PAW022420355N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30876,OCU022459306N,null,OCU022459306N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30877,MTT023115403N,null,MTT023115403N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30878,MTT022366972N,null,MTT022366972N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30879,MSH022704374N,null,MSH022704374N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30880,SGS022674713N,null,SGS022674713N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30881,MMA023662973N,null,MMA023662973N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30882,MFD022532924N,null,MFD022532924N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30883,MBW021836839N,null,MBW021836839N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30884,HSF022407778N,null,HSF022407778N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30885,HPA022490429N,null,HPA022490429N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30886,ESD021434870N,null,ESD021434870N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30887,EMP022852883N,null,EMP022852883N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30888,EMP022095354N,null,EMP022095354N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30889,EDP024223463N,null,EDP024223463N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30890,EDA022701541N,null,EDA022701541N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30891,EDA017680799N,null,EDA017680799N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30892,DTS020319932N,null,DTS020319932N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30893,DSD022541526N,null,DSD022541526N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30894,DHD022458492N,null,DHD022458492N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30895,DFS022137842N,null,DFS022137842N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30896,DCU022039742N,null,DCU022039742N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30897,CNA021390856N,null,CNA021390856N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30898,CHK016856228N,null,CHK016856228N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30899,CHH022245374N,null,CHH022245374N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30900,CDL020928059N,null,CDL020928059N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30901,CCR021936558N,null,CCR021936558N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30902,BBM018325266N,null,BBM018325266N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30903,BBL022887083N,null,BBL022887083N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30904,ASC022173033N,null,ASC022173033N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30905,ACS023114506N,null,ACS023114506N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30906,MSH020564019N,null,MSH020564019N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30907,AAV022457748N,null,AAV022457748N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30908,XXX021653858N,null,XXX021653858N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30909,XXX021635028N,null,XXX021635028N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30910,XXX021633514N,null,XXX021633514N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30911,WWL021503527N,null,WWL021503527N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30912,WWB023451944N,null,WWB023451944N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30913,WDR019352318N,null,WDR019352318N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30914,UPA023724825N,null,UPA023724825N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30915,TSL022897845N,null,TSL022897845N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30916,TNE017979142N,null,TNE017979142N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30917,TET022457948N,null,TET022457948N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30918,TBB021905925N,null,TBB021905925N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30919,SMS016942632N,null,SMS016942632N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30920,SMC022750748N,null,SMC022750748N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30921,SFS022787876N,null,SFS022787876N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30922,SFE022579096N,null,SFE022579096N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30923,SBI022483044N,null,SBI022483044N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30924,SBA022749542N,null,SBA022749542N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30925,PSP021445537N,null,PSP021445537N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30926,PDS022848771N,null,PDS022848771N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30927,PDS021407951N,null,PDS021407951N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30928,PAW022458522N,null,PAW022458522N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30929,MWI021928053N,null,MWI021928053N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30930,MTT016937329N,null,MTT016937329N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30931,MSW022165782N,null,MSW022165782N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30932,MSH021503748N,null,MSH021503748N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30933,MSH015440953N,null,MSH015440953N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30934,MET021975612N,null,MET021975612N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30935,MBS021375245N,null,MBS021375245N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30936,HET022457212N,null,HET022457212N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30937,EMP023462460N,null,EMP023462460N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30938,EMP023280624N,null,EMP023280624N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30939,EMP022474517N,null,EMP022474517N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30940,EMP022170351N,null,EMP022170351N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30941,EMP017376763N,null,EMP017376763N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30942,EDP018113327N,null,EDP018113327N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30943,EDA022513269N,null,EDA022513269N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30944,EDA022510211N,null,EDA022510211N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30945,EDA022510022N,null,EDA022510022N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30946,EDA022491815N,null,EDA022491815N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30947,EDA021744573N,null,EDA021744573N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30948,EDA017680523N,null,EDA017680523N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30949,DTA023062996N,null,DTA023062996N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30950,DTA022320158N,null,DTA022320158N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30951,DKF018183620N,null,DKF018183620N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30952,CHN022947791N,null,CHN022947791N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30953,CHH016941759N,null,CHH016941759N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30954,CCR021507912N,null,CCR021507912N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30955,BIC016960527N,null,BIC016960527N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30956,WWA023005525N,null,WWA023005525N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:06:45,2022-10-18 07:06:45,null,null
30957,XXX021678349N,null,XXX021678349N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30958,CDL016968374N,null,CDL016968374N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30959,ACI022055710N,null,ACI022055710N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30960,ACP021796390N,null,ACP021796390N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30961,CWA021448220N,null,CWA021448220N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30962,DFS023944799N,null,DFS023944799N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30963,SWS022606124N,null,SWS022606124N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30964,WDR016920087N,null,WDR016920087N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30965,BFB016909976N,null,BFB016909976N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30966,BFB022276260N,null,BFB022276260N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30967,WSS021499129N,null,WSS021499129N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30968,SPR022542945N,null,SPR022542945N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30969,DKT022599198N,null,DKT022599198N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30970,EMP022269476N,null,EMP022269476N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30971,EDA019439869N,null,EDA019439869N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30972,CBA021923664N,null,CBA021923664N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30973,BFB022445824N,null,BFB022445824N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30974,MTT022876367N,null,MTT022876367N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30975,MTT022366890N,null,MTT022366890N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30976,WDR016971396N,null,WDR016971396N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30977,BWB022818234N,null,BWB022818234N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30978,SWS021371315N,null,SWS021371315N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30979,MSU020765459N,null,MSU020765459N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30980,SFS022447894N,null,SFS022447894N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30981,OAL021743108N,null,OAL021743108N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30982,MJA021865343N,null,MJA021865343N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30983,MJA017016447N,null,MJA017016447N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30984,TET022464069N,null,TET022464069N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30985,HPT021783496N,null,HPT021783496N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30986,HCA021993831N,null,HCA021993831N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30987,DSD023881080N,null,DSD023881080N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30988,CHD022882930N,null,CHD022882930N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30989,BNA022761584N,null,BNA022761584N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30990,ACS021769748N,null,ACS021769748N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30991,XXX021693342N,null,XXX021693342N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30992,WDR022337671N,null,WDR022337671N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30993,WDR020986850N,null,WDR020986850N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30994,WCL022190975N,null,WCL022190975N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30995,UBR022564325N,null,UBR022564325N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
30996,TMT022175310N,null,TMT022175310N,facebook,null,634487371172854,WholeeShopping-Multi,01,已处理,0,2022-10-18 07:07:46,2022-10-18 07:07:46,null,null
