id,pno,sku_id,item_sku_key,ad_channel,ad_report_mark,mark_type,mark_type_desc,mark_time,deleted,create_time,update_time,operator_name,operator_user_id
12013,EDA022775315N,null,EDA022775315N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12014,EDA022749871N,null,EDA022749871N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12015,EDA022701541N,null,EDA022701541N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12016,EDA022677373N,null,EDA022677373N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12017,EDA022513269N,null,EDA022513269N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12018,EDA017069750N,null,EDA017069750N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12019,ECO023868968N,null,ECO023868968N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12020,DTA022238532N,null,DTA022238532N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12021,DSD023582225N,null,DSD023582225N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12022,DSD023320748N,null,DSD023320748N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12023,DSD022856462N,null,DSD022856462N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12024,DSD022541526N,null,DSD022541526N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12025,DSD020579921N,null,DSD020579921N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12026,DSD019580942N,null,DSD019580942N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12027,DKT022272837N,null,DKT022272837N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12028,DKT022094376N,null,DKT022094376N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12029,DKF023537645N,null,DKF023537645N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12030,DKF022266818N,null,DKF022266818N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12031,DHD024318095N,null,DHD024318095N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12032,DHC022459167N,null,DHC022459167N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12033,DCU022039742N,null,DCU022039742N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12034,DCD016860863N,null,DCD016860863N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12035,CWA022022186N,null,CWA022022186N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12036,CNA022667710N,null,CNA022667710N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12037,CNA016927001N,null,CNA016927001N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12038,CHD022332362N,null,CHD022332362N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12039,CGA021194809N,null,CGA021194809N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12040,CDL016938286N,null,CDL016938286N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12041,CCR023700451N,null,CCR023700451N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12042,CCR022283847N,null,CCR022283847N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12043,CCR022099731N,null,CCR022099731N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12044,BNA022910515N,null,BNA022910515N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12045,BNA022842777N,null,BNA022842777N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12046,BNA022739475N,null,BNA022739475N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12047,BBS020447393N,null,BBS020447393N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12048,BBM022779710N,null,BBM022779710N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12049,BBM022730756N,null,BBM022730756N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12050,BBM017420910N,null,BBM017420910N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12051,ACP022891533N,null,ACP022891533N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12052,ACP021266643N,null,ACP021266643N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12053,ACI024175469N,null,ACI024175469N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12054,ACI022850036N,null,ACI022850036N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12055,ACI018530568N,null,ACI018530568N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12056,ABA022489112N,null,ABA022489112N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12057,AAV023174552N,null,AAV023174552N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12058,XXX022848097N,null,XXX022848097N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12059,XXX022771077N,null,XXX022771077N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12060,XXX022668876N,null,XXX022668876N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12061,XXX022515703N,null,XXX022515703N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12062,XXX021714915N,null,XXX021714915N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12063,XXX021695959N,null,XXX021695959N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12064,XXX021695300N,null,XXX021695300N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12065,XXX021694390N,null,XXX021694390N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12066,XXX021679728N,null,XXX021679728N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12067,XXX021664651N,null,XXX021664651N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12068,XXX021662732N,null,XXX021662732N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12069,XXX021653970N,null,XXX021653970N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12070,XXX021635028N,null,XXX021635028N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12071,WWT023041304N,null,WWT023041304N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12072,WWT020723816N,null,WWT020723816N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12073,WWO016928570N,null,WWO016928570N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12074,WWD021967923N,null,WWD021967923N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12075,WWB023452599N,null,WWB023452599N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12076,WWB023451944N,null,WWB023451944N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12077,WWA023005525N,null,WWA023005525N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12078,WWA020929335N,null,WWA020929335N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12079,WWA016915638N,null,WWA016915638N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12080,WSS022012931N,null,WSS022012931N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12081,WSS021929147N,null,WSS021929147N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12082,WLS021931098N,null,WLS021931098N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12083,WDR023869995N,null,WDR023869995N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12084,WDR023696374N,null,WDR023696374N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12085,WDR022997221N,null,WDR022997221N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12086,WDR022555274N,null,WDR022555274N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12087,WDR022507153N,null,WDR022507153N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12088,WDR022391109N,null,WDR022391109N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12089,WDR022366430N,null,WDR022366430N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12090,WDR022068329N,null,WDR022068329N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12091,WDR020993546N,null,WDR020993546N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12092,WDR020986850N,null,WDR020986850N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12093,WDR020644549N,null,WDR020644549N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12094,WDR020524154N,null,WDR020524154N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12095,WDR016920087N,null,WDR016920087N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12096,UPH022504228N,null,UPH022504228N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12097,UPA021566566N,null,UPA021566566N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12098,UBR017470784N,null,UBR017470784N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12099,TSL022897845N,null,TSL022897845N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12100,TOT022529481N,null,TOT022529481N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12101,TEL018168195N,null,TEL018168195N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12102,TDO022787495N,null,TDO022787495N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12103,TBB023200034N,null,TBB023200034N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12104,SWS022916459N,null,SWS022916459N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12105,SWS022880277N,null,SWS022880277N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12106,SWS022854607N,null,SWS022854607N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12107,SWS022836211N,null,SWS022836211N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12108,SWS022053028N,null,SWS022053028N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12109,SWS021774768N,null,SWS021774768N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12110,SWS021169422N,null,SWS021169422N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12111,SSR024166416N,null,SSR024166416N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12112,SSR023440793N,null,SSR023440793N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12113,SSR022669909N,null,SSR022669909N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12114,SSL020987851N,null,SSL020987851N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12115,SPR022724118N,null,SPR022724118N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12116,SPR022304447N,null,SPR022304447N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12117,SPR020641602N,null,SPR020641602N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12118,SMS023946703N,null,SMS023946703N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12119,SMS022882089N,null,SMS022882089N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12120,SMS022850574N,null,SMS022850574N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12121,SMS021970468N,null,SMS021970468N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12122,SMS021763705N,null,SMS021763705N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12123,SMS019349379N,null,SMS019349379N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12124,SMS019225387N,null,SMS019225387N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12125,SMS018819577N,null,SMS018819577N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12126,SMS016942632N,null,SMS016942632N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12127,SMI022819470N,null,SMI022819470N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12128,SMC022790653N,null,SMC022790653N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12129,SMC022790284N,null,SMC022790284N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12130,SMC022757637N,null,SMC022757637N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12131,SGS022742735N,null,SGS022742735N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12132,SGS022645574N,null,SGS022645574N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12133,SGS022645392N,null,SGS022645392N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12134,SFE022448445N,null,SFE022448445N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12135,SCB023283847N,null,SCB023283847N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12136,SBA022690243N,null,SBA022690243N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12137,PFD022099345N,null,PFD022099345N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12138,PFD021503274N,null,PFD021503274N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12139,PCS022458466N,null,PCS022458466N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12140,PCS019173796N,null,PCS019173796N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12141,OAL017502156N,null,OAL017502156N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12142,MWI016844049N,null,MWI016844049N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12143,MWB024085778N,null,MWB024085778N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12144,MWB022333318N,null,MWB022333318N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12145,MWB022266243N,null,MWB022266243N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12146,MWB016825426N,null,MWB016825426N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12147,MTT024207352N,null,MTT024207352N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12148,MTT022308336N,null,MTT022308336N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12149,MTT021242667N,null,MTT021242667N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12150,MSW020596062N,null,MSW020596062N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12151,MSU022892138N,null,MSU022892138N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12152,MSU021599823N,null,MSU021599823N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12153,MSH021960253N,null,MSH021960253N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12154,MSH018516419N,null,MSH018516419N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12155,MJE021774567N,null,MJE021774567N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12156,MJE016804562N,null,MJE016804562N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12157,MJA022928626N,null,MJA022928626N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12158,MJA022753128N,null,MJA022753128N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12159,MJA021865343N,null,MJA021865343N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12160,MJA017728234N,null,MJA017728234N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12161,MJA017028171N,null,MJA017028171N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12162,MEB023408968N,null,MEB023408968N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12163,MEB002297424N,null,MEB002297424N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12164,MEA021842304N,null,MEA021842304N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12165,MDJ021977374N,null,MDJ021977374N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12166,MCC022182695N,null,MCC022182695N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12167,MBE022166241N,null,MBE022166241N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12168,HLO022418272N,null,HLO022418272N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12169,HKB022172145N,null,HKB022172145N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12170,HET022487057N,null,HET022487057N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12171,HCA023270694N,null,HCA023270694N,facebook,bad-with-trans:top,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12172,HCA022289991N,null,HCA022289991N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12173,HCA021993831N,null,HCA021993831N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12174,HAP022317014N,null,HAP022317014N,facebook,bad-with-trans:middle,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12175,HAP022302426N,null,HAP022302426N,facebook,bad-with-trans:tail,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12176,EMP022185803N,null,EMP022185803N,facebook,bad-low-site-usage,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
12177,EMP022170351N,null,EMP022170351N,facebook,bad-no-trans,01,机器,2022-10-13 00:00:00,0,2022-10-14 02:15:46,2022-10-14 02:15:46,null,null
